Person_ID,Transaction_Amount,account_balance,Category,City,Transaction_Date,Is_Anomaly
2,72.88548114,4194.744069,Clothing,Los Angeles,01-01-2024 00:59,0
3,719.8527733,4198.296316,Clothing,Chicago,01-01-2024 01:00,0
3,115.4175169,4896.586516,Electronics,Los Angeles,01-01-2024 01:01,0
3,798.319478,4672.529267,Entertainment,Chicago,01-01-2024 01:02,0
3,667.2973198,3537.444788,Clothing,Phoenix,01-01-2024 01:03,0
3,888.2832205,4873.255062,Clothing,Phoenix,01-01-2024 01:04,0
3,939.8023421,5490.784637,Electronics,Los Angeles,01-01-2024 01:05,0
3,724.7643883,5270.793395,Clothing,Phoenix,01-01-2024 01:06,0
3,534.3133896,3306.428606,Clothing,Los Angeles,01-01-2024 01:07,0
3,555.4065217,3917.912728,Electronics,Phoenix,01-01-2024 01:08,0
3,614.5976179,3963.497683,Electronics,Phoenix,01-01-2024 01:09,0
3,528.4178246,4052.470385,Groceries,Los Angeles,01-01-2024 01:10,0
3,666.1118537,3789.222261,Entertainment,Houston,01-01-2024 01:11,0
3,708.9719017,5566.453355,Entertainment,Phoenix,01-01-2024 01:12,0
3,826.1299384,4936.680782,Clothing,Chicago,01-01-2024 01:13,0
3,12.0615354,3677.467386,Entertainment,Houston,01-01-2024 01:14,0
3,706.13964,3903.895631,Clothing,Los Angeles,01-01-2024 01:15,0
3,746.0500134,5733.077394,Groceries,Houston,01-01-2024 01:16,0
3,960.8465337,4841.385761,Electronics,New York,01-01-2024 01:17,0
3,89.07092426,4903.404303,Electronics,New York,01-01-2024 01:18,0
3,898.8797359,4574.754279,Electronics,Phoenix,01-01-2024 01:19,0
3,563.3300275,3261.616873,Entertainment,Phoenix,01-01-2024 01:20,0
3,750.800744,3389.019558,Groceries,Chicago,01-01-2024 01:21,0
3,35.35488693,4644.594704,Entertainment,Houston,01-01-2024 01:22,0
3,498.0627515,5211.657091,Entertainment,New York,01-01-2024 01:23,0
3,715.966757,4918.766011,Groceries,Phoenix,01-01-2024 01:24,0
3,513.2968361,3804.777188,Groceries,Houston,01-01-2024 01:25,0
3,822.7296109,4955.829004,Groceries,Phoenix,01-01-2024 01:26,0
3,889.123838,5294.984738,Groceries,Phoenix,01-01-2024 01:27,0
3,434.3575437,4055.494098,Electronics,New York,01-01-2024 01:28,0
3,781.7936185,5086.487352,Food and Dining,New York,01-01-2024 01:29,0
4,575.540269,4104.195521,Food and Dining,Phoenix,01-01-2024 01:30,0
4,220.0582238,5350.92524,Groceries,Los Angeles,01-01-2024 01:31,0
4,825.7781941,4713.239932,Food and Dining,Phoenix,01-01-2024 01:32,0
4,63.92852261,5817.631047,Food and Dining,Phoenix,01-01-2024 01:33,0
4,283.0122929,3945.301555,Groceries,Chicago,01-01-2024 01:34,0
4,183.7021149,4837.896082,Food and Dining,Chicago,01-01-2024 01:35,0
4,926.2797288,4872.174153,Entertainment,Chicago,01-01-2024 01:36,0
4,511.2519516,3769.545647,Clothing,Los Angeles,01-01-2024 01:37,0
4,719.2369187,3982.527049,Clothing,Los Angeles,01-01-2024 01:38,0
4,122.7010216,5125.351995,Groceries,Phoenix,01-01-2024 01:39,0
4,1092.56064,5538.257658,Electronics,Chicago,01-01-2024 01:40,0
4,83.9389525,5536.533401,Groceries,Los Angeles,01-01-2024 01:41,0
4,434.7945824,4482.377723,Electronics,New York,01-01-2024 01:42,0
4,796.93825,4345.382066,Clothing,Phoenix,01-01-2024 01:43,0
4,1018.203597,4994.598932,Groceries,Houston,01-01-2024 01:44,0
4,768.1885527,5250.635043,Entertainment,Phoenix,01-01-2024 01:45,0
4,548.7878918,4744.80459,Food and Dining,Houston,01-01-2024 01:46,0
4,260.4598526,5156.338987,Electronics,Chicago,01-01-2024 01:47,0
4,303.546862,5023.430853,Food and Dining,Houston,01-01-2024 01:48,0
4,507.4515758,3881.455007,Food and Dining,Chicago,01-01-2024 01:49,0
4,696.7084847,4731.048054,Groceries,New York,01-01-2024 01:50,0
4,46.06666845,5178.952359,Food and Dining,Houston,01-01-2024 01:51,0
4,125.9694687,4710.406726,Entertainment,Phoenix,01-01-2024 01:52,0
4,805.6456094,5179.741137,Food and Dining,Chicago,01-01-2024 01:53,0
4,503.0966987,4556.423432,Groceries,Phoenix,01-01-2024 01:54,0
4,155.4662599,5243.601606,Entertainment,Los Angeles,01-01-2024 01:55,0
4,1076.885694,5785.713067,Clothing,Chicago,01-01-2024 01:56,0
4,114.2095356,4744.24037,Food and Dining,Houston,01-01-2024 01:57,0
4,785.6345977,5182.796641,Groceries,Chicago,01-01-2024 01:58,0
4,152.8946717,4763.853119,Clothing,Phoenix,01-01-2024 01:59,0
5,752.565448,5593.141242,Clothing,New York,01-01-2024 02:00,0
5,523.5268304,3075.838201,Electronics,Chicago,01-01-2024 02:01,0
5,173.3943244,4440.808538,Entertainment,Houston,01-01-2024 02:02,0
5,6374.273726,29520.84422,Food and Dining,Los Angeles,01-01-2024 02:03,1
5,45.52767116,4522.391311,Groceries,New York,01-01-2024 02:04,0
5,653.9605302,3093.789706,Electronics,Los Angeles,01-01-2024 02:05,0
5,627.0746124,3827.44059,Entertainment,Chicago,01-01-2024 02:06,0
5,751.0572696,5515.929532,Electronics,Phoenix,01-01-2024 02:07,0
5,992.4681417,4444.766637,Entertainment,Phoenix,01-01-2024 02:08,0
5,89.80539684,6152.585026,Entertainment,Houston,01-01-2024 02:09,0
5,1010.72947,5217.131552,Food and Dining,Phoenix,01-01-2024 02:10,0
5,99.89012335,4928.092319,Entertainment,New York,01-01-2024 02:11,0
5,467.2115553,5041.999097,Electronics,Phoenix,01-01-2024 02:12,0
5,798.1106124,4662.260274,Entertainment,Houston,01-01-2024 02:13,0
5,280.7324508,5796.196468,Food and Dining,Chicago,01-01-2024 02:14,0
5,62.42071559,4774.87819,Food and Dining,Chicago,01-01-2024 02:15,0
5,107.5724791,4752.861937,Electronics,Phoenix,01-01-2024 02:16,0
5,577.169712,4888.866582,Clothing,Los Angeles,01-01-2024 02:17,0
5,73.25515947,4979.075923,Clothing,Chicago,01-01-2024 02:18,0
5,659.0810021,4416.083214,Entertainment,Phoenix,01-01-2024 02:19,0
5,194.7943543,5079.314798,Groceries,Houston,01-01-2024 02:20,0
5,1003.982823,5717.401729,Entertainment,Phoenix,01-01-2024 02:21,0
5,585.2853961,4447.275899,Electronics,Chicago,01-01-2024 02:22,0
5,161.7602416,5694.535114,Electronics,Houston,01-01-2024 02:23,0
5,845.2950128,5158.083203,Electronics,Phoenix,01-01-2024 02:24,0
5,900.4349654,5072.528547,Electronics,New York,01-01-2024 02:25,0
5,662.9957804,4382.661072,Electronics,Houston,01-01-2024 02:26,0
5,827.5717884,4500.733185,Food and Dining,New York,01-01-2024 02:27,0
5,766.1601641,5314.811256,Clothing,Los Angeles,01-01-2024 02:28,0
5,176.8448066,5623.986525,Electronics,Houston,01-01-2024 02:29,0
6,215.991116,5543.686737,Groceries,New York,01-01-2024 02:30,0
6,138.9640698,5006.274802,Groceries,Chicago,01-01-2024 02:31,0
6,122.6165418,4332.411278,Groceries,Chicago,01-01-2024 02:32,0
6,562.6402874,4367.791342,Groceries,Los Angeles,01-01-2024 02:33,0
6,847.5539369,5463.177782,Food and Dining,Houston,01-01-2024 02:34,0
6,171.4426006,4420.564785,Groceries,Houston,01-01-2024 02:35,0
6,973.8676811,4644.238107,Electronics,Houston,01-01-2024 02:36,0
6,607.9714266,3887.747092,Entertainment,Los Angeles,01-01-2024 02:37,0
6,800.7347819,6199.411488,Groceries,Houston,01-01-2024 02:38,0
6,110.1272606,4944.655171,Food and Dining,Chicago,01-01-2024 02:39,0
6,265.6156252,4949.847914,Food and Dining,New York,01-01-2024 02:40,0
6,712.0928104,6680.205454,Groceries,Chicago,01-01-2024 02:41,0
6,631.2153408,3015.368717,Entertainment,Chicago,01-01-2024 02:42,0
6,927.0050048,4976.505816,Groceries,New York,01-01-2024 02:43,0
6,750.3914905,3279.64392,Food and Dining,Chicago,01-01-2024 02:44,0
6,633.6214443,4438.98085,Clothing,Los Angeles,01-01-2024 02:45,0
6,499.397144,4866.354976,Electronics,New York,01-01-2024 02:46,0
6,538.8200576,4455.691493,Food and Dining,Chicago,01-01-2024 02:47,0
6,541.0136053,3246.104002,Groceries,Phoenix,01-01-2024 02:48,0
6,183.3688581,4904.209706,Electronics,Chicago,01-01-2024 02:49,0
6,613.1146723,3803.731673,Groceries,Los Angeles,01-01-2024 02:50,0
6,953.9065103,5155.610473,Groceries,Houston,01-01-2024 02:51,0
6,104.664907,5127.154433,Clothing,Chicago,01-01-2024 02:52,0
6,22.70618827,4817.967123,Electronics,Houston,01-01-2024 02:53,0
6,565.0546978,3205.187927,Electronics,Phoenix,01-01-2024 02:54,0
6,173.5442842,5539.427403,Clothing,Chicago,01-01-2024 02:55,0
6,949.926829,5857.538441,Food and Dining,New York,01-01-2024 02:56,0
6,578.637629,4745.313522,Groceries,Houston,01-01-2024 02:57,0
6,801.8408718,5631.012386,Entertainment,Phoenix,01-01-2024 02:58,0
6,721.5678613,4253.69362,Groceries,New York,01-01-2024 02:59,0
7,601.4174843,4455.894251,Groceries,New York,01-01-2024 03:00,0
7,660.224881,3427.638804,Food and Dining,New York,01-01-2024 03:01,0
7,910.9477481,4874.439519,Groceries,New York,01-01-2024 03:02,0
7,496.2166402,3944.928597,Clothing,Chicago,01-01-2024 03:03,0
7,663.3014989,3636.1281,Clothing,Chicago,01-01-2024 03:04,0
7,204.7339285,4333.804015,Electronics,Chicago,01-01-2024 03:05,0
7,652.354466,4372.058568,Entertainment,Phoenix,01-01-2024 03:06,0
7,278.7220206,4185.272706,Groceries,Phoenix,01-01-2024 03:07,0
7,67.36322247,4561.721393,Groceries,Phoenix,01-01-2024 03:08,0
7,6455.593718,43882.25594,Food and Dining,Los Angeles,01-01-2024 03:09,1
7,596.145732,3371.439136,Clothing,Phoenix,01-01-2024 03:10,0
7,697.281817,5943.64403,Entertainment,Chicago,01-01-2024 03:11,0
7,306.2625422,5880.078732,Electronics,Chicago,01-01-2024 03:12,0
7,95.74606126,4652.079085,Clothing,Los Angeles,01-01-2024 03:13,0
7,737.8288803,5338.249547,Electronics,Los Angeles,01-01-2024 03:14,0
7,213.8672584,5306.003298,Food and Dining,Phoenix,01-01-2024 03:15,0
7,75.7821636,5380.725676,Food and Dining,Houston,01-01-2024 03:16,0
7,41.59605155,5959.359818,Groceries,Los Angeles,01-01-2024 03:17,0
7,794.4959935,5769.583269,Entertainment,New York,01-01-2024 03:18,0
7,655.8262054,3998.084889,Electronics,Chicago,01-01-2024 03:19,0
7,782.7139101,5535.03668,Clothing,New York,01-01-2024 03:20,0
7,180.2603139,4282.4332,Food and Dining,Chicago,01-01-2024 03:21,0
7,675.2409415,3685.045073,Groceries,Chicago,01-01-2024 03:22,0
7,705.9890268,5336.505252,Groceries,Los Angeles,01-01-2024 03:23,0
7,35.80265813,5628.760229,Electronics,Los Angeles,01-01-2024 03:24,0
7,171.8218723,5273.885603,Food and Dining,New York,01-01-2024 03:25,0
7,914.1024843,4546.019671,Entertainment,Chicago,01-01-2024 03:26,0
7,263.9970445,3471.561261,Food and Dining,New York,01-01-2024 03:27,0
7,764.4598563,4534.178916,Electronics,Houston,01-01-2024 03:28,0
7,561.3132003,3376.574954,Electronics,New York,01-01-2024 03:29,0
8,615.6025064,4771.939674,Food and Dining,Phoenix,01-01-2024 03:30,0
8,593.9477045,3264.595557,Electronics,New York,01-01-2024 03:31,0
8,652.8569604,3803.482716,Food and Dining,Phoenix,01-01-2024 03:32,0
8,99.98195067,5630.806592,Clothing,Phoenix,01-01-2024 03:33,0
8,611.3814605,4679.296919,Food and Dining,Phoenix,01-01-2024 03:34,0
8,98.69539418,4598.941071,Food and Dining,Houston,01-01-2024 03:35,0
8,1041.486587,4821.390371,Electronics,New York,01-01-2024 03:36,0
8,509.6053555,3733.748774,Electronics,New York,01-01-2024 03:37,0
8,908.4890068,5754.791984,Groceries,Houston,01-01-2024 03:38,0
8,199.6587039,5273.967062,Groceries,Chicago,01-01-2024 03:39,0
8,180.6808585,4962.080694,Clothing,Los Angeles,01-01-2024 03:40,0
8,71.74012102,5400.049069,Groceries,New York,01-01-2024 03:41,0
8,810.7435049,5371.565443,Food and Dining,Los Angeles,01-01-2024 03:42,0
8,78.55840039,6157.348107,Electronics,Houston,01-01-2024 03:43,0
8,260.6543492,5177.604163,Groceries,Chicago,01-01-2024 03:44,0
8,862.2417315,5340.907124,Groceries,Chicago,01-01-2024 03:45,0
8,774.3456524,4780.241584,Clothing,Chicago,01-01-2024 03:46,0
8,215.9610658,5271.989631,Clothing,Houston,01-01-2024 03:47,0
8,783.4779363,4849.750054,Food and Dining,Phoenix,01-01-2024 03:48,0
8,579.8733561,4509.903083,Electronics,Phoenix,01-01-2024 03:49,0
8,685.7347282,3049.965281,Clothing,Los Angeles,01-01-2024 03:50,0
8,51.65090841,5280.051651,Groceries,Phoenix,01-01-2024 03:51,0
8,238.5516291,5025.973181,Electronics,Phoenix,01-01-2024 03:52,0
8,90.05901807,4775.508586,Electronics,Chicago,01-01-2024 03:53,0
8,156.8396197,4274.794627,Groceries,Chicago,01-01-2024 03:54,0
8,67.84522515,4059.90653,Clothing,Los Angeles,01-01-2024 03:55,0
8,187.8027853,5208.028705,Groceries,New York,01-01-2024 03:56,0
8,120.4748503,5135.74681,Electronics,Los Angeles,01-01-2024 03:57,0
8,563.1272515,4204.290475,Entertainment,Los Angeles,01-01-2024 03:58,0
8,174.5966226,4875.653662,Entertainment,Houston,01-01-2024 03:59,0
9,787.6123456,5332.59657,Food and Dining,Houston,01-01-2024 04:00,0
9,885.3569897,5529.460434,Groceries,Los Angeles,01-01-2024 04:01,0
9,916.7371715,6328.026672,Groceries,Los Angeles,01-01-2024 04:02,0
9,259.3268108,5186.004449,Food and Dining,Los Angeles,01-01-2024 04:03,0
9,374.5526651,5212.524159,Food and Dining,Phoenix,01-01-2024 04:04,0
9,191.657899,5742.839838,Food and Dining,Houston,01-01-2024 04:05,0
9,749.3949257,4996.683701,Electronics,Los Angeles,01-01-2024 04:06,0
9,642.167547,3564.014589,Groceries,Chicago,01-01-2024 04:07,0
9,533.0680086,4249.177953,Electronics,Chicago,01-01-2024 04:08,0
9,759.6057988,5392.004873,Food and Dining,Phoenix,01-01-2024 04:09,0
9,588.538519,3431.307609,Groceries,Phoenix,01-01-2024 04:10,0
9,181.2733609,4360.570402,Electronics,New York,01-01-2024 04:11,0
9,121.5548849,4973.528283,Electronics,New York,01-01-2024 04:12,0
9,458.4282522,3635.951364,Food and Dining,New York,01-01-2024 04:13,0
9,7.685559184,4412.637423,Groceries,Phoenix,01-01-2024 04:14,0
9,156.710253,5416.385431,Food and Dining,Phoenix,01-01-2024 04:15,0
9,698.5735095,4647.457865,Groceries,Phoenix,01-01-2024 04:16,0
9,668.8926353,5224.095735,Entertainment,Chicago,01-01-2024 04:17,0
9,599.8524698,3495.014789,Clothing,Phoenix,01-01-2024 04:18,0
9,613.9234804,4042.675415,Clothing,Chicago,01-01-2024 04:19,0
9,149.7051114,5472.610106,Clothing,New York,01-01-2024 04:20,0
9,738.7318159,3689.886391,Food and Dining,New York,01-01-2024 04:21,0
9,3472.051605,27797.5523,Entertainment,New York,01-01-2024 04:22,1
9,161.4316128,4009.662278,Groceries,Los Angeles,01-01-2024 04:23,0
9,905.2997037,5343.143783,Electronics,Los Angeles,01-01-2024 04:24,0
9,35.10109701,5135.701499,Groceries,Houston,01-01-2024 04:25,0
9,777.720321,4807.582122,Electronics,Houston,01-01-2024 04:26,0
9,1006.056748,4056.58847,Groceries,Houston,01-01-2024 04:27,0
9,607.6622508,3557.56739,Entertainment,Los Angeles,01-01-2024 04:28,0
9,903.9936203,4711.431683,Electronics,Los Angeles,01-01-2024 04:29,0
10,519.3098884,3325.93336,Food and Dining,Houston,01-01-2024 04:30,0
10,246.0467016,4705.198006,Groceries,Houston,01-01-2024 04:31,0
10,669.8447077,3256.922565,Groceries,Phoenix,01-01-2024 04:32,0
10,191.2487125,6208.156205,Electronics,Houston,01-01-2024 04:33,0
10,262.6947277,4827.791178,Food and Dining,Phoenix,01-01-2024 04:34,0
10,690.8672881,5075.277456,Food and Dining,Chicago,01-01-2024 04:35,0
10,884.8517615,4763.833394,Entertainment,Los Angeles,01-01-2024 04:36,0
10,949.9433006,5031.909968,Food and Dining,Houston,01-01-2024 04:37,0
10,114.9895043,4403.053652,Food and Dining,Los Angeles,01-01-2024 04:38,0
10,765.3828718,3104.850029,Food and Dining,Los Angeles,01-01-2024 04:39,0
10,834.6340946,5498.055275,Clothing,Los Angeles,01-01-2024 04:40,0
10,711.8924611,3321.111561,Entertainment,Chicago,01-01-2024 04:41,0
10,827.6957731,4748.358627,Groceries,New York,01-01-2024 04:42,0
10,953.3778822,5013.031251,Electronics,Houston,01-01-2024 04:43,0
10,566.2138473,4357.889169,Groceries,New York,01-01-2024 04:44,0
10,940.3886969,6025.441254,Entertainment,New York,01-01-2024 04:45,0
10,76.47434156,4887.346902,Electronics,New York,01-01-2024 04:46,0
10,545.5211443,3432.102194,Entertainment,Los Angeles,01-01-2024 04:47,0
10,661.7665558,4047.868182,Food and Dining,Phoenix,01-01-2024 04:48,0
10,538.8194055,3898.601344,Electronics,Los Angeles,01-01-2024 04:49,0
10,5423.345903,38398.89813,Food and Dining,Los Angeles,01-01-2024 04:50,1
10,789.1313011,5415.995224,Groceries,New York,01-01-2024 04:51,0
10,322.6259571,5023.30818,Groceries,Los Angeles,01-01-2024 04:52,0
10,815.457772,5505.219422,Electronics,New York,01-01-2024 04:53,0
10,762.5055737,5373.075588,Electronics,Phoenix,01-01-2024 04:54,0
10,146.5612025,4973.073507,Entertainment,Houston,01-01-2024 04:55,0
10,724.6595914,4616.372161,Entertainment,New York,01-01-2024 04:56,0
10,86.51317804,5514.40941,Food and Dining,Phoenix,01-01-2024 04:57,0
10,641.7686534,3357.64423,Electronics,Houston,01-01-2024 04:58,0
10,613.208278,4521.132944,Groceries,Chicago,01-01-2024 04:59,0
11,799.5969344,4810.20744,Entertainment,New York,01-01-2024 05:00,0
11,845.6689425,5194.49994,Entertainment,New York,01-01-2024 05:01,0
11,329.6143354,5585.81622,Groceries,Chicago,01-01-2024 05:02,0
11,611.6870151,3583.292637,Entertainment,Chicago,01-01-2024 05:03,0
11,796.9425296,5761.592075,Food and Dining,New York,01-01-2024 05:04,0
11,535.8261221,3825.876659,Electronics,Chicago,01-01-2024 05:05,0
11,593.6721681,3905.877897,Groceries,Los Angeles,01-01-2024 05:06,0
11,552.523579,4353.586917,Electronics,Houston,01-01-2024 05:07,0
11,926.2655941,4748.940068,Entertainment,Houston,01-01-2024 05:08,0
11,800.1660544,5225.579067,Entertainment,Houston,01-01-2024 05:09,0
11,986.9287549,4697.042309,Groceries,Los Angeles,01-01-2024 05:10,0
11,166.556076,5708.91073,Food and Dining,Chicago,01-01-2024 05:11,0
11,804.7532595,6217.534608,Clothing,Phoenix,01-01-2024 05:12,0
11,959.1896582,4974.669942,Groceries,Chicago,01-01-2024 05:13,0
11,143.4010535,5620.668094,Clothing,New York,01-01-2024 05:14,0
11,660.5537336,3992.657203,Clothing,Houston,01-01-2024 05:15,0
11,537.6566837,3501.37249,Food and Dining,Chicago,01-01-2024 05:16,0
11,678.5272251,4452.439659,Clothing,Phoenix,01-01-2024 05:17,0
11,100.3871123,5558.60693,Clothing,New York,01-01-2024 05:18,0
11,996.3569595,4732.102542,Food and Dining,Los Angeles,01-01-2024 05:19,0
11,564.6930069,3412.440998,Clothing,Los Angeles,01-01-2024 05:20,0
11,125.7891982,5006.367811,Clothing,Phoenix,01-01-2024 05:21,0
11,628.2492291,3539.691718,Clothing,New York,01-01-2024 05:22,0
11,69.65081974,5296.098321,Groceries,Houston,01-01-2024 05:23,0
11,924.4924646,4751.842911,Groceries,Chicago,01-01-2024 05:24,0
11,219.7357313,6243.282795,Groceries,New York,01-01-2024 05:25,0
11,110.6078296,5568.481906,Food and Dining,Los Angeles,01-01-2024 05:26,0
11,765.6580063,6182.686003,Entertainment,Phoenix,01-01-2024 05:27,0
11,915.0194765,5436.699336,Clothing,Phoenix,01-01-2024 05:28,0
11,130.8182642,4795.785834,Clothing,Chicago,01-01-2024 05:29,0
12,726.5518985,3904.529386,Food and Dining,Phoenix,01-01-2024 05:30,0
12,264.688508,5613.447183,Clothing,Phoenix,01-01-2024 05:31,0
12,136.0287547,4667.422603,Groceries,New York,01-01-2024 05:32,0
12,90.3973922,5564.859713,Entertainment,Houston,01-01-2024 05:33,0
12,603.0361617,3939.470389,Electronics,Chicago,01-01-2024 05:34,0
12,696.7349932,3995.209321,Clothing,New York,01-01-2024 05:35,0
12,263.1350861,4868.983247,Groceries,Houston,01-01-2024 05:36,0
12,771.5656178,5559.380948,Electronics,New York,01-01-2024 05:37,0
12,964.6866156,5455.184081,Entertainment,New York,01-01-2024 05:38,0
12,489.606814,3054.51904,Electronics,Phoenix,01-01-2024 05:39,0
12,90.16832959,4534.958675,Groceries,Houston,01-01-2024 05:40,0
12,829.9504561,5464.174153,Electronics,Chicago,01-01-2024 05:41,0
12,1026.127172,4140.647226,Food and Dining,Chicago,01-01-2024 05:42,0
12,378.9579691,3508.047787,Electronics,Houston,01-01-2024 05:43,0
12,561.9637844,4358.63738,Clothing,Phoenix,01-01-2024 05:44,0
12,780.4533208,5588.38497,Clothing,Los Angeles,01-01-2024 05:45,0
12,853.8666351,5090.272576,Food and Dining,New York,01-01-2024 05:46,0
12,235.0909569,5716.263241,Groceries,Phoenix,01-01-2024 05:47,0
12,873.875786,5145.645277,Clothing,Houston,01-01-2024 05:48,0
12,933.0219114,6078.706823,Entertainment,New York,01-01-2024 05:49,0
12,958.8053166,6217.042843,Clothing,Chicago,01-01-2024 05:50,0
12,151.3760452,4665.971764,Clothing,Los Angeles,01-01-2024 05:51,0
12,303.3073621,4793.120032,Groceries,Chicago,01-01-2024 05:52,0
12,671.964883,3310.679447,Electronics,Houston,01-01-2024 05:53,0
12,911.8718854,5917.683449,Clothing,New York,01-01-2024 05:54,0
12,917.5098922,4800.265837,Food and Dining,Houston,01-01-2024 05:55,0
12,651.0392394,4798.191474,Electronics,New York,01-01-2024 05:56,0
12,891.6469799,4954.103547,Entertainment,Phoenix,01-01-2024 05:57,0
12,63.05541133,5388.242264,Groceries,Los Angeles,01-01-2024 05:58,0
12,688.823955,3932.022361,Entertainment,Phoenix,01-01-2024 05:59,0
13,688.7911925,4477.596864,Electronics,Phoenix,01-01-2024 06:00,0
13,12.51819041,5709.745717,Electronics,Houston,01-01-2024 06:01,0
13,4.817919435,5267.332927,Electronics,Los Angeles,01-01-2024 06:02,0
13,465.0354463,3866.534028,Entertainment,New York,01-01-2024 06:03,0
13,62.89125441,5301.469404,Electronics,New York,01-01-2024 06:04,0
13,517.5248045,3744.878506,Entertainment,Chicago,01-01-2024 06:05,0
13,838.222313,5499.131185,Electronics,New York,01-01-2024 06:06,0
13,118.5397495,4861.398075,Food and Dining,Houston,01-01-2024 06:07,0
13,492.8552216,4765.913424,Electronics,Phoenix,01-01-2024 06:08,0
13,694.2617169,3977.01212,Entertainment,Phoenix,01-01-2024 06:09,0
13,799.7807795,5854.539885,Clothing,Phoenix,01-01-2024 06:10,0
