Person_ID,Transaction_Amount,Account_Balance,Category,City,Transaction_Date,Is_Anomaly
4,796.9382500488713,4345.382066395501,Clothing,Phoenix,2024-01-01 01:43:00,0
4,1018.2035970039055,4994.598932006644,Groceries,Houston,2024-01-01 01:44:00,0
4,768.1885526682909,5250.635042581986,Entertainment,Phoenix,2024-01-01 01:45:00,0
4,548.7878917721381,4744.804590129871,Food and Dining,Houston,2024-01-01 01:46:00,0
4,260.4598526061987,5156.338987382313,Electronics,Chicago,2024-01-01 01:47:00,0
4,303.5468619774962,5023.430852803442,Food and Dining,Houston,2024-01-01 01:48:00,0
4,507.451575828077,3881.455007011775,Food and Dining,Chicago,2024-01-01 01:49:00,0
4,696.7084846926552,4731.048054342794,Groceries,New York,2024-01-01 01:50:00,0
4,46.06666845451497,5178.95235886677,Food and Dining,Houston,2024-01-01 01:51:00,0
4,125.96946865748589,4710.4067262309645,Entertainment,Phoenix,2024-01-01 01:52:00,0
4,805.6456093610152,5179.741137146688,Food and Dining,Chicago,2024-01-01 01:53:00,0
4,503.09669873437554,4556.42343197169,Groceries,Phoenix,2024-01-01 01:54:00,0
4,155.46625991817544,5243.601606361908,Entertainment,Los Angeles,2024-01-01 01:55:00,0
4,1076.8856936575442,5785.713067266692,Clothing,Chicago,2024-01-01 01:56:00,0
4,114.2095356264683,4744.240370442682,Food and Dining,Houston,2024-01-01 01:57:00,0
4,785.6345976689634,5182.796641419519,Groceries,Chicago,2024-01-01 01:58:00,0
4,152.89467165873774,4763.853118762257,Clothing,Phoenix,2024-01-01 01:59:00,0
5,752.565448047425,5593.1412420040115,Clothing,New York,2024-01-01 02:00:00,0
5,523.5268303721721,3075.8382014840568,Electronics,Chicago,2024-01-01 02:01:00,0
5,173.3943243567735,4440.8085381607125,Entertainment,Houston,2024-01-01 02:02:00,0
5,6374.273725581077,29520.844217825856,Food and Dining,Los Angeles,2024-01-01 02:03:00,1
5,45.52767116462965,4522.391311176167,Groceries,New York,2024-01-01 02:04:00,0
5,653.9605301593564,3093.7897061653966,Electronics,Los Angeles,2024-01-01 02:05:00,0
5,627.0746124027298,3827.4405902089375,Entertainment,Chicago,2024-01-01 02:06:00,0
5,751.0572696391744,5515.929532266147,Electronics,Phoenix,2024-01-01 02:07:00,0
5,992.4681417360821,4444.766636708823,Entertainment,Phoenix,2024-01-01 02:08:00,0
5,89.80539684032075,6152.585026138542,Entertainment,Houston,2024-01-01 02:09:00,0
5,1010.7294697639365,5217.131551811104,Food and Dining,Phoenix,2024-01-01 02:10:00,0
5,99.8901233470427,4928.0923190640615,Entertainment,New York,2024-01-01 02:11:00,0
5,467.21155534155605,5041.999097454253,Electronics,Phoenix,2024-01-01 02:12:00,0
5,798.1106124339706,4662.2602738363175,Entertainment,Houston,2024-01-01 02:13:00,0
5,280.73245081073804,5796.196468054917,Food and Dining,Chicago,2024-01-01 02:14:00,0
5,62.42071558660848,4774.878189776678,Food and Dining,Chicago,2024-01-01 02:15:00,0
5,107.57247914103777,4752.86193746132,Electronics,Phoenix,2024-01-01 02:16:00,0
5,577.1697119923045,4888.866582388942,Clothing,Los Angeles,2024-01-01 02:17:00,0
5,73.25515946586029,4979.075922619369,Clothing,Chicago,2024-01-01 02:18:00,0
5,659.0810020904277,4416.083213611637,Entertainment,Phoenix,2024-01-01 02:19:00,0
5,194.79435431010438,5079.314797747507,Groceries,Houston,2024-01-01 02:20:00,0
5,1003.9828232512325,5717.401728552419,Entertainment,Phoenix,2024-01-01 02:21:00,0
5,585.2853960915368,4447.275898652021,Electronics,Chicago,2024-01-01 02:22:00,0
5,161.76024159275335,5694.535113584276,Electronics,Houston,2024-01-01 02:23:00,0
5,845.2950127991734,5158.083203465364,Electronics,Phoenix,2024-01-01 02:24:00,0
5,900.4349653554192,5072.52854688979,Electronics,New York,2024-01-01 02:25:00,0
5,662.9957803658547,4382.661071655287,Electronics,Houston,2024-01-01 02:26:00,0
5,827.5717883930421,4500.73318500588,Food and Dining,New York,2024-01-01 02:27:00,0
5,766.1601641074236,5314.811255776097,Clothing,Los Angeles,2024-01-01 02:28:00,0
5,176.8448065632976,5623.9865247871785,Electronics,Houston,2024-01-01 02:29:00,0
6,215.99111603978395,5543.686736804318,Groceries,New York,2024-01-01 02:30:00,0
6,138.96406984542656,5006.274802461313,Groceries,Chicago,2024-01-01 02:31:00,0
6,122.6165417657534,4332.411278386398,Groceries,Chicago,2024-01-01 02:32:00,0
6,562.6402873784134,4367.791342067063,Groceries,Los Angeles,2024-01-01 02:33:00,0
6,847.5539368998883,5463.177782475785,Food and Dining,Houston,2024-01-01 02:34:00,0
6,171.44260056085602,4420.564784582773,Groceries,Houston,2024-01-01 02:35:00,0
6,973.8676811447317,4644.238107473326,Electronics,Houston,2024-01-01 02:36:00,0
6,607.9714265639626,3887.747091858335,Entertainment,Los Angeles,2024-01-01 02:37:00,0
6,800.734781936035,6199.4114877271095,Groceries,Houston,2024-01-01 02:38:00,0
6,110.1272605538465,4944.655170920028,Food and Dining,Chicago,2024-01-01 02:39:00,0
6,265.6156251786189,4949.8479139451765,Food and Dining,New York,2024-01-01 02:40:00,0
6,712.0928103548458,6680.205453830215,Groceries,Chicago,2024-01-01 02:41:00,0
6,631.215340752072,3015.3687172218515,Entertainment,Chicago,2024-01-01 02:42:00,0
6,927.0050048198818,4976.50581554082,Groceries,New York,2024-01-01 02:43:00,0
6,750.3914904748349,3279.643920088378,Food and Dining,Chicago,2024-01-01 02:44:00,0
6,633.6214443025713,4438.980849730396,Clothing,Los Angeles,2024-01-01 02:45:00,0
6,499.3971439781815,4866.35497628096,Electronics,New York,2024-01-01 02:46:00,0
6,538.8200575848707,4455.691493129969,Food and Dining,Chicago,2024-01-01 02:47:00,0
6,541.0136052944063,3246.104002368857,Groceries,Phoenix,2024-01-01 02:48:00,0
6,183.36885808816436,4904.209705551409,Electronics,Chicago,2024-01-01 02:49:00,0
6,613.114672313317,3803.731673253961,Groceries,Los Angeles,2024-01-01 02:50:00,0
6,953.9065102667907,5155.610472806581,Groceries,Houston,2024-01-01 02:51:00,0
6,104.66490704052097,5127.154432941685,Clothing,Chicago,2024-01-01 02:52:00,0
6,22.706188269261915,4817.967122799278,Electronics,Houston,2024-01-01 02:53:00,0
6,565.0546978419985,3205.1879271914618,Electronics,Phoenix,2024-01-01 02:54:00,0
6,173.5442842061426,5539.427403112511,Clothing,Chicago,2024-01-01 02:55:00,0
6,949.9268289527229,5857.538440854184,Food and Dining,New York,2024-01-01 02:56:00,0
6,578.6376290102094,4745.313522499077,Groceries,Houston,2024-01-01 02:57:00,0
6,801.840871764131,5631.012385964218,Entertainment,Phoenix,2024-01-01 02:58:00,0
6,721.5678612977392,4253.6936203008645,Groceries,New York,2024-01-01 02:59:00,0
7,601.4174842912323,4455.894250669353,Groceries,New York,2024-01-01 03:00:00,0
7,660.224880990481,3427.6388039785293,Food and Dining,New York,2024-01-01 03:01:00,0
7,910.9477481092099,4874.439519061734,Groceries,New York,2024-01-01 03:02:00,0
7,496.2166401713836,3944.9285974112254,Clothing,Chicago,2024-01-01 03:03:00,0
7,663.3014988703886,3636.128099663015,Clothing,Chicago,2024-01-01 03:04:00,0
7,204.73392847157095,4333.804015418487,Electronics,Chicago,2024-01-01 03:05:00,0
7,652.3544660306223,4372.058567618898,Entertainment,Phoenix,2024-01-01 03:06:00,0
7,278.72202064891263,4185.272706305132,Groceries,Phoenix,2024-01-01 03:07:00,0
7,67.36322247028463,4561.721392873622,Groceries,Phoenix,2024-01-01 03:08:00,0
7,6455.593717799768,43882.255939270144,Food and Dining,Los Angeles,2024-01-01 03:09:00,1
7,596.1457320311696,3371.4391360635304,Clothing,Phoenix,2024-01-01 03:10:00,0
7,697.281817019387,5943.644029675521,Entertainment,Chicago,2024-01-01 03:11:00,0
7,306.26254215195434,5880.0787321667385,Electronics,Chicago,2024-01-01 03:12:00,0
7,95.74606125876758,4652.0790851354195,Clothing,Los Angeles,2024-01-01 03:13:00,0
7,737.8288802638208,5338.249547401531,Electronics,Los Angeles,2024-01-01 03:14:00,0
7,213.86725839770008,5306.003297555465,Food and Dining,Phoenix,2024-01-01 03:15:00,0
7,75.78216359768044,5380.725676228951,Food and Dining,Houston,2024-01-01 03:16:00,0
7,41.59605154705403,5959.359818186531,Groceries,Los Angeles,2024-01-01 03:17:00,0
7,794.49599345142,5769.583268748159,Entertainment,New York,2024-01-01 03:18:00,0
7,655.8262054473506,3998.084888838047,Electronics,Chicago,2024-01-01 03:19:00,0
7,782.7139101010285,5535.036679866243,Clothing,New York,2024-01-01 03:20:00,0
7,180.2603138894795,4282.433199510451,Food and Dining,Chicago,2024-01-01 03:21:00,0
7,675.2409415336455,3685.0450734695605,Groceries,Chicago,2024-01-01 03:22:00,0
7,705.989026751086,5336.505252218687,Groceries,Los Angeles,2024-01-01 03:23:00,0
7,35.802658125956484,5628.760229338893,Electronics,Los Angeles,2024-01-01 03:24:00,0
7,171.821872270411,5273.885602511425,Food and Dining,New York,2024-01-01 03:25:00,0
7,914.1024842691867,4546.019671380466,Entertainment,Chicago,2024-01-01 03:26:00,0
7,263.99704446391394,3471.5612608086926,Food and Dining,New York,2024-01-01 03:27:00,0
7,764.459856293285,4534.1789162790155,Electronics,Houston,2024-01-01 03:28:00,0
7,561.3132003404288,3376.5749542318467,Electronics,New York,2024-01-01 03:29:00,0
8,615.6025063712124,4771.939673767807,Food and Dining,Phoenix,2024-01-01 03:30:00,0
8,593.947704450735,3264.5955573363663,Electronics,New York,2024-01-01 03:31:00,0
8,652.8569604218364,3803.4827161473595,Food and Dining,Phoenix,2024-01-01 03:32:00,0
8,99.98195067166444,5630.806591715023,Clothing,Phoenix,2024-01-01 03:33:00,0
8,611.3814604984406,4679.296918765332,Food and Dining,Phoenix,2024-01-01 03:34:00,0
8,98.69539418047404,4598.94107104864,Food and Dining,Houston,2024-01-01 03:35:00,0
8,1041.4865873213184,4821.390371495414,Electronics,New York,2024-01-01 03:36:00,0
8,509.60535550255895,3733.7487736499006,Electronics,New York,2024-01-01 03:37:00,0
8,908.4890067823869,5754.791984335572,Groceries,Houston,2024-01-01 03:38:00,0
8,199.65870393428554,5273.967061783605,Groceries,Chicago,2024-01-01 03:39:00,0
8,180.6808585169445,4962.080693603655,Clothing,Los Angeles,2024-01-01 03:40:00,0
8,71.74012102492799,5400.049068747565,Groceries,New York,2024-01-01 03:41:00,0
8,810.7435048637985,5371.5654428812495,Food and Dining,Los Angeles,2024-01-01 03:42:00,0
8,78.55840038749707,6157.348106822646,Electronics,Houston,2024-01-01 03:43:00,0
8,260.65434916194084,5177.604163378637,Groceries,Chicago,2024-01-01 03:44:00,0
8,862.2417315073495,5340.907124372448,Groceries,Chicago,2024-01-01 03:45:00,0
8,774.3456524058909,4780.241584183914,Clothing,Chicago,2024-01-01 03:46:00,0
8,215.96106577627438,5271.989630551882,Clothing,Houston,2024-01-01 03:47:00,0
8,783.477936298327,4849.750053990539,Food and Dining,Phoenix,2024-01-01 03:48:00,0
8,579.8733561257746,4509.903082685563,Electronics,Phoenix,2024-01-01 03:49:00,0
8,685.7347281990707,3049.9652812932995,Clothing,Los Angeles,2024-01-01 03:50:00,0
8,51.65090841399581,5280.051651380169,Groceries,Phoenix,2024-01-01 03:51:00,0
8,238.55162910269314,5025.97318068313,Electronics,Phoenix,2024-01-01 03:52:00,0
8,90.05901806960097,4775.508586268745,Electronics,Chicago,2024-01-01 03:53:00,0
8,156.83961974613527,4274.7946272521895,Groceries,Chicago,2024-01-01 03:54:00,0
8,67.84522514972693,4059.906529680679,Clothing,Los Angeles,2024-01-01 03:55:00,0
8,187.802785264529,5208.028705378448,Groceries,New York,2024-01-01 03:56:00,0
8,120.47485031818974,5135.7468095892145,Electronics,Los Angeles,2024-01-01 03:57:00,0
8,563.1272514524568,4204.290474732051,Entertainment,Los Angeles,2024-01-01 03:58:00,0
8,174.59662260168096,4875.6536622088215,Entertainment,Houston,2024-01-01 03:59:00,0
9,787.6123456456913,5332.596570048797,Food and Dining,Houston,2024-01-01 04:00:00,0
9,885.3569897203721,5529.460433849436,Groceries,Los Angeles,2024-01-01 04:01:00,0
9,916.7371715423176,6328.026671748767,Groceries,Los Angeles,2024-01-01 04:02:00,0
9,259.32681079569795,5186.004448835281,Food and Dining,Los Angeles,2024-01-01 04:03:00,0
9,374.55266513668954,5212.524158887103,Food and Dining,Phoenix,2024-01-01 04:04:00,0
9,191.65789904345615,5742.839838273562,Food and Dining,Houston,2024-01-01 04:05:00,0
9,749.394925680317,4996.683701080778,Electronics,Los Angeles,2024-01-01 04:06:00,0
9,642.1675469886832,3564.0145890074873,Groceries,Chicago,2024-01-01 04:07:00,0
9,533.0680085840183,4249.177952773377,Electronics,Chicago,2024-01-01 04:08:00,0
9,759.6057988328649,5392.004873224263,Food and Dining,Phoenix,2024-01-01 04:09:00,0
9,588.5385190384992,3431.3076093266723,Groceries,Phoenix,2024-01-01 04:10:00,0
9,181.27336086299476,4360.570402276082,Electronics,New York,2024-01-01 04:11:00,0
9,121.55488491896796,4973.528283023667,Electronics,New York,2024-01-01 04:12:00,0
9,458.42825215032553,3635.9513643241226,Food and Dining,New York,2024-01-01 04:13:00,0
9,7.685559183524845,4412.637422909143,Groceries,Phoenix,2024-01-01 04:14:00,0
9,156.71025303905355,5416.385431418431,Food and Dining,Phoenix,2024-01-01 04:15:00,0
9,698.5735094990387,4647.457864947687,Groceries,Phoenix,2024-01-01 04:16:00,0
9,668.8926353116004,5224.095735180096,Entertainment,Chicago,2024-01-01 04:17:00,0
9,599.8524697992075,3495.0147886655714,Clothing,Phoenix,2024-01-01 04:18:00,0
9,613.9234803908797,4042.6754151366395,Clothing,Chicago,2024-01-01 04:19:00,0
9,149.7051113979525,5472.610106086201,Clothing,New York,2024-01-01 04:20:00,0
9,738.7318159132182,3689.8863913085443,Food and Dining,New York,2024-01-01 04:21:00,0
9,3472.05160492075,27797.552301326832,Entertainment,New York,2024-01-01 04:22:00,1
9,161.43161277991635,4009.662278320336,Groceries,Los Angeles,2024-01-01 04:23:00,0
9,905.2997036608092,5343.143782613605,Electronics,Los Angeles,2024-01-01 04:24:00,0
9,35.101097012072245,5135.701499127301,Groceries,Houston,2024-01-01 04:25:00,0
9,777.7203209630812,4807.58212232049,Electronics,Houston,2024-01-01 04:26:00,0
9,1006.0567477566924,4056.5884696539124,Groceries,Houston,2024-01-01 04:27:00,0
9,607.6622507702116,3557.567390303639,Entertainment,Los Angeles,2024-01-01 04:28:00,0
9,903.993620279008,4711.431682774832,Electronics,Los Angeles,2024-01-01 04:29:00,0
10,519.309888382775,3325.933359652843,Food and Dining,Houston,2024-01-01 04:30:00,0
10,246.0467016191052,4705.198006271268,Groceries,Houston,2024-01-01 04:31:00,0
10,669.84470766122,3256.92256539747,Groceries,Phoenix,2024-01-01 04:32:00,0
10,191.24871250258707,6208.156205016889,Electronics,Houston,2024-01-01 04:33:00,0
10,262.6947276978926,4827.791177574701,Food and Dining,Phoenix,2024-01-01 04:34:00,0
10,690.8672880662689,5075.277456278789,Food and Dining,Chicago,2024-01-01 04:35:00,0
10,884.8517615442893,4763.833393505939,Entertainment,Los Angeles,2024-01-01 04:36:00,0
10,949.9433005954056,5031.909968269283,Food and Dining,Houston,2024-01-01 04:37:00,0
10,114.98950429669952,4403.053652276367,Food and Dining,Los Angeles,2024-01-01 04:38:00,0
10,765.382871786519,3104.8500293773845,Food and Dining,Los Angeles,2024-01-01 04:39:00,0
10,834.6340946028546,5498.055275319412,Clothing,Los Angeles,2024-01-01 04:40:00,0
10,711.892461140023,3321.111560564047,Entertainment,Chicago,2024-01-01 04:41:00,0
10,827.6957731069901,4748.358627190727,Groceries,New York,2024-01-01 04:42:00,0
10,953.3778822260183,5013.031250949269,Electronics,Houston,2024-01-01 04:43:00,0
10,566.2138473237287,4357.889168902746,Groceries,New York,2024-01-01 04:44:00,0
10,940.3886968522129,6025.441253960916,Entertainment,New York,2024-01-01 04:45:00,0
10,76.47434156244506,4887.346901772306,Electronics,New York,2024-01-01 04:46:00,0
10,545.5211443370131,3432.10219367004,Entertainment,Los Angeles,2024-01-01 04:47:00,0
10,661.7665557922919,4047.868181910486,Food and Dining,Phoenix,2024-01-01 04:48:00,0
10,538.819405512456,3898.6013439970666,Electronics,Los Angeles,2024-01-01 04:49:00,0
10,5423.34590326079,38398.89812820918,Food and Dining,Los Angeles,2024-01-01 04:50:00,1
10,789.1313011160802,5415.995224129448,Groceries,New York,2024-01-01 04:51:00,0
10,322.62595714947986,5023.308180496948,Groceries,Los Angeles,2024-01-01 04:52:00,0
10,815.4577720055933,5505.219422343831,Electronics,New York,2024-01-01 04:53:00,0
10,762.5055737494913,5373.0755879233375,Electronics,Phoenix,2024-01-01 04:54:00,0
10,146.56120246631744,4973.073507205482,Entertainment,Houston,2024-01-01 04:55:00,0
10,724.6595913911314,4616.372160947458,Entertainment,New York,2024-01-01 04:56:00,0
10,86.51317804396382,5514.4094104428095,Food and Dining,Phoenix,2024-01-01 04:57:00,0
10,641.7686534276692,3357.6442295022725,Electronics,Houston,2024-01-01 04:58:00,0
10,613.2082780434437,4521.13294371689,Groceries,Chicago,2024-01-01 04:59:00,0
11,799.596934426256,4810.207439767743,Entertainment,New York,2024-01-01 05:00:00,0
11,845.6689425095018,5194.49993959448,Entertainment,New York,2024-01-01 05:01:00,0
11,329.6143354392599,5585.816219960944,Groceries,Chicago,2024-01-01 05:02:00,0
11,611.6870151313487,3583.292637222069,Entertainment,Chicago,2024-01-01 05:03:00,0
11,796.9425296218858,5761.592074810025,Food and Dining,New York,2024-01-01 05:04:00,0
11,535.8261221250066,3825.876659037561,Electronics,Chicago,2024-01-01 05:05:00,0
11,593.6721680540403,3905.8778966158525,Groceries,Los Angeles,2024-01-01 05:06:00,0
11,552.52357903399,4353.586917477221,Electronics,Houston,2024-01-01 05:07:00,0
11,926.2655940680252,4748.940067560901,Entertainment,Houston,2024-01-01 05:08:00,0
11,800.1660543745281,5225.579066577249,Entertainment,Houston,2024-01-01 05:09:00,0
11,986.9287548522477,4697.04230924072,Groceries,Los Angeles,2024-01-01 05:10:00,0
11,166.55607604893225,5708.91073007625,Food and Dining,Chicago,2024-01-01 05:11:00,0
11,804.7532595124972,6217.53460751785,Clothing,Phoenix,2024-01-01 05:12:00,0
11,959.1896582245392,4974.6699417825885,Groceries,Chicago,2024-01-01 05:13:00,0
11,143.4010535446564,5620.668094084237,Clothing,New York,2024-01-01 05:14:00,0
11,660.5537336459342,3992.6572034004957,Clothing,Houston,2024-01-01 05:15:00,0
11,537.6566836559183,3501.3724901481414,Food and Dining,Chicago,2024-01-01 05:16:00,0
